"fips"	"soy_yield11_ha"	"round_soy_yield11"
"IA051"	"0.03237555645487656819"	"0.46"
"IA051"	"0.03237555645487656819"	"2.52"
"IA051"	"0.04451639012545528126"	"2.18"
"IA051"	"0.04451639012545528126"	"2.81"
"IA051"	"0.06879805746661270741"	"3.24"
"IA051"	"0.07284500202347227843"	"1.54"
"IA051"	"0.09307972480777013355"	"2.33"
"IA051"	"0.10522055847834884662"	"2.89"
"IA051"	"0.13354917037636584379"	"2.11"
"IA051"	"0.14164305949008498583"	"2.09"
"IA051"	"0.15783083771752326993"	"2.65"
"IA051"	"0.16997167138810198301"	"3.07"
"IA051"	"0.17401861594496155403"	"3.27"
"IA051"	"0.23067583974099554836"	"2.75"
"IA051"	"0.24281667341157426143"	"1.80"
"IA051"	"0.26709834075273168758"	"2.56"
"IA051"	"0.27519222986645082962"	"1.40"
"IA051"	"0.38445973290165924726"	"2.86"
"IA051"	"0.40064751112909753136"	"2.94"
"IA051"	"0.47349251315256980980"	"3.21"
"IA051"	"0.69202751922298664508"	"3.41"
"IA051"	"1.03197086199919061108"	"3.15"
"IA051"	"2.27033589639821932743"	"1.30"
"IA051"	"3.06353702954269524354"	"1.92"
"IA051"	"3.66248482395791171328"	"1.57"
"IA051"	"10.68393363010926752719"	"1.21"
"IA051"	"21.13314447592067990846"	"3.22"
"IA051"	"24.13193039255362199102"	"2.98"
"IA051"	"24.96964791582355321492"	"1.41"
"IA051"	"24.97369486038041294853"	"2.74"
"IA051"	"35.19627681100768913101"	"1.96"
"IA051"	"52.94212869283690816716"	"1.52"
"IA051"	"74.99392958316471056831"	"1.37"
"IA051"	"103.84864427357345179093"	"2.87"
"IA051"	"105.94496155402670971051"	"2.01"
"IA051"	"106.34560906515580721549"	"1.87"
"IA051"	"106.74220963172804539940"	"1.46"
"IA051"	"135.84378794010522069574"	"2.62"
"IA051"	"140.88223391339538637963"	"2.51"
"IA051"	"149.72076082557668975338"	"2.21"
"IA051"	"162.03966005665722355961"	"2.82"
"IA051"	"170.59490084985835685504"	"2.43"
"IA051"	"197.25617159044921062191"	"2.38"
"IA051"	"218.26790772966410361935"	"2.58"
"IA051"	"218.49858356940509906912"	"2.12"
"IA051"	"231.12505058680696032467"	"1.72"
"IA051"	"311.67948199109672197600"	"2.23"
"IA051"	"391.09267503035208412005"	"1.76"
"IA051"	"426.51558073654390951704"	"2.47"
"IA051"	"510.25495750708215257430"	"2.67"
"IA051"	"535.69809793605827615059"	"2.07"
"IA051"	"562.43626062322946200915"	"2.16"
"IA051"	"738.09388911371914225799"	"1.81"
"IA051"	"852.79643868878996394773"	"3.09"
"IA051"	"1368.18696883852691244644"	"1.61"
"IA051"	"1383.95386483205180061816"	"2.78"
"IA051"	"1695.62525293403480406156"	"1.65"
"IA051"	"2665.41885876163496577561"	"2.32"
"IA051"	"5391.62687171185754775666"	"2.27"
"IA051"	"19161.10886280857952178766"	""
"IA053"	"0.00000000000000000000"	"0.09"
"IA053"	"0.00809388911371914205"	"3.18"
"IA053"	"0.01214083367057871307"	"3.76"
"IA053"	"0.01618777822743828409"	"3.17"
"IA053"	"0.07284500202347227843"	"2.65"
"IA053"	"0.08093889113719142048"	"2.22"
"IA053"	"0.09712666936462970457"	"3.79"
"IA053"	"0.13354917037636584379"	"3.07"
"IA053"	"0.27519222986645082962"	"3.43"
"IA053"	"0.29138000809388911372"	"3.37"
"IA053"	"1.15337919870497774180"	"4.28"
"IA053"	"28.85066774585188186132"	"3.59"
"IA053"	"30.06879805746661273335"	"2.70"
"IA053"	"36.03804127883448011073"	"2.53"
"IA053"	"37.55564548765681905748"	"2.41"
"IA053"	"48.41764467826790774749"	"1.88"
"IA053"	"73.16875758802104396828"	"3.03"
"IA053"	"74.79967624443545133456"	"2.47"
"IA053"	"82.43221367867260211408"	"2.59"
"IA053"	"83.41966815054633786764"	"2.03"
"IA053"	"94.25333872925940919742"	"3.73"
"IA053"	"95.32982598138405513626"	"2.97"
"IA053"	"109.34034803723188988971"	"3.67"
"IA053"	"110.59490084985835728442"	"4.11"
"IA053"	"142.67098340752731670205"	"3.23"
"IA053"	"159.74908943747470671897"	"1.82"
"IA053"	"163.24160259004451659146"	"2.79"
"IA053"	"175.05463375151760438652"	"1.70"
"IA053"	"232.35936867664912981287"	"2.26"
"IA053"	"241.76446782679077311780"	"3.41"
"IA053"	"272.91380008093889140809"	"2.15"
"IA053"	"274.77134763253743377897"	"4.06"
"IA053"	"286.05422905706191862400"	"1.97"
"IA053"	"337.03358963982193475408"	"3.85"
"IA053"	"390.59894779441521632698"	"2.94"
"IA053"	"441.13314447592068024268"	"2.64"
"IA053"	"501.91825171995143628971"	"3.09"
"IA053"	"547.00526102792391731386"	"3.14"
"IA053"	"549.19061108862808538644"	"2.32"
"IA053"	"709.89882638607851014972"	"2.85"
"IA053"	"898.04532577903682794276"	"2.91"
"IA053"	"1029.33225414811817085730"	"2.09"
"IA053"	"1144.28571428571428575568"	"2.20"
"IA053"	"1195.27316875758802132965"	"3.35"
"IA053"	"1607.89558883043302303415"	"3.29"
"IA053"	"2114.36260623229461734189"	"3.53"
"IA053"	"2150.97936058276001617027"	"3.47"
"IA053"	"15845.61715904492108563517"	""
"IA055"	"0.00000000000000000000"	"2.38"
"IA055"	"0.00404694455685957102"	"3.82"
"IA055"	"0.02832861189801699717"	"4.17"
"IA055"	"0.03642250101173613921"	"3.97"
"IA055"	"0.04451639012545528126"	"4.63"
"IA055"	"0.05261027923917442331"	"2.56"
"IA055"	"0.06475111290975313638"	"3.58"
"IA055"	"0.10117361392148927560"	"4.08"
"IA055"	"0.10117361392148927560"	"4.35"
"IA055"	"0.23472278429785511940"	"4.04"
"IA055"	"0.42088223391339538648"	"2.94"
"IA055"	"0.45730473492513152570"	"2.31"
"IA055"	"0.50182112505058680696"	"4.01"
"IA055"	"0.82557668959935248887"	"3.38"
"IA055"	"8.83852691218130321630"	"1.97"
"IA055"	"16.76649129906920272631"	"4.76"
"IA055"	"32.20963172804532583760"	"1.59"
"IA055"	"34.43140428976123024731"	"3.33"
"IA055"	"37.07001214083367042094"	"4.02"
"IA055"	"37.97652772157021446433"	"1.62"
"IA055"	"40.46135167948199116000"	"1.70"
"IA055"	"43.16066369890732490717"	"2.78"
"IA055"	"47.62849048968029146219"	"3.13"
"IA055"	"56.68555240793201115416"	"4.72"
"IA055"	"57.33711048158640222039"	"2.13"
"IA055"	"58.81424524484014572781"	"3.48"
"IA055"	"63.32658842573856735264"	"4.18"
"IA055"	"64.56090651558073655437"	"1.78"
"IA055"	"66.92027519222986652289"	"3.60"
"IA055"	"68.19506272764063135402"	"3.56"
"IA055"	"71.45285309591258592463"	"2.86"
"IA055"	"73.61392148927559706938"	"3.94"
"IA055"	"77.26426547956292999791"	"2.75"
"IA055"	"97.17927964386887899950"	"2.24"
"IA055"	"119.47389720760825571217"	"3.29"
"IA055"	"122.45244840145690012516"	"3.21"
"IA055"	"126.30918656414407128785"	"2.40"
"IA055"	"209.46985026305139641254"	"2.32"
"IA055"	"217.26426547956292981963"	"3.02"
"IA055"	"227.07405908539053044859"	"4.64"
"IA055"	"233.80817482800485630862"	"3.67"
"IA055"	"246.93241602590044506138"	"3.83"
"IA055"	"254.01456900040469451755"	"4.56"
"IA055"	"261.27478753541076434592"	"4.22"
"IA055"	"303.77984621610683954451"	"4.37"
"IA055"	"319.03278025091056196272"	"1.51"
"IA055"	"372.34318089842169172031"	"3.06"
"IA055"	"450.27114528530959140974"	"2.44"
"IA055"	"473.09186564144071203118"	"4.10"
"IA055"	"631.44880615135572650965"	"3.75"
"IA055"	"638.12626467017401820146"	"3.87"
"IA055"	"726.83124241197895580467"	"4.29"
"IA055"	"1140.75273168757588011263"	"3.40"
"IA055"	"3593.73937677053824422028"	"4.45"
"IA055"	"4296.18373128288142314520"	"4.49"
"IA055"	"87494.84014569000404820398"	""
"IA057"	"0.00000000000000000000"	"3.44"
"IA057"	"0.01618777822743828410"	"3.92"
"IA057"	"0.17806556050182112505"	"2.81"
"IA057"	"0.34399028733306353703"	"1.86"
"IA057"	"1.91015783083771752326"	"1.48"
"IA057"	"16.06636989073249690408"	"1.59"
"IA057"	"17.41804937272359368271"	"2.58"
"IA057"	"23.68271954674220965660"	"1.69"
"IA057"	"27.70942938081748278993"	"2.72"
"IA057"	"30.86604613516794813840"	"3.99"
"IA057"	"32.11655200323755558511"	"1.77"
"IA057"	"34.25333872925940910660"	"2.93"
"IA057"	"48.38931606636989071948"	"2.82"
"IA057"	"53.41966815054633747798"	"1.94"
"IA057"	"56.86766491299069200608"	"2.12"
"IA057"	"69.12990692027519227368"	"2.54"
"IA057"	"72.49696479158235541428"	"2.37"
"IA057"	"73.32658842573856745387"	"1.87"
"IA057"	"81.95467422096317276054"	"3.64"
"IA057"	"112.27438284095507924312"	"2.47"
"IA057"	"130.88223391339538630854"	"2.05"
"IA057"	"141.40428976123027084649"	"2.65"
"IA057"	"180.22662889518413586968"	"2.75"
"IA057"	"185.24484014569000393900"	"3.18"
"IA057"	"192.19749089437474707231"	"3.46"
"IA057"	"209.55483609874544737997"	"3.00"
"IA057"	"248.21529745042492922747"	"3.35"
"IA057"	"475.66572237960339972084"	"3.25"
"IA057"	"502.82476730068798042373"	"3.07"
"IA057"	"504.30999595305544358677"	"3.43"
"IA057"	"674.15621205989477944552"	"2.19"
"IA057"	"776.07041683528935610273"	"3.11"
"IA057"	"791.18170781060299436493"	"3.53"
"IA057"	"922.60623229461756399889"	"2.30"
"IA057"	"976.10683933630109277715"	"3.71"
"IA057"	"1130.73654390934844185856"	"3.78"
"IA057"	"1285.28126264670174040642"	"3.28"
"IA057"	"1482.91380008093889056969"	"3.88"
"IA057"	"2619.92715499797652880758"	"3.60"
"IA057"	"4551.91825171995143715957"	"3.95"
"IA057"	"5780.21044111695669786620"	"3.81"
"IA057"	"30821.04411169566976778030"	""
"IA059"	"0.00809388911371914205"	"3.28"
"IA059"	"0.00809388911371914205"	"3.58"
"IA059"	"0.01618777822743828410"	"3.61"
"IA059"	"0.07689194658033184945"	"3.41"
"IA059"	"0.16592472683124241198"	"3.07"
"IA059"	"0.31161473087818696884"	"3.04"
"IA059"	"0.37231889923108053420"	"3.77"
"IA059"	"0.80534196681505463375"	"1.62"
"IA059"	"4.2533387292594091"	"3.60"
"IA059"	"9.04896802913800071259"	"2.20"
"IA059"	"11.92229866450829623483"	"1.68"
"IA059"	"12.02347227842978549170"	"1.81"
"IA059"	"16.39012545528126275589"	"2.68"
"IA059"	"18.83852691218130319256"	"2.75"
"IA059"	"21.79684338324564966866"	"3.49"
"IA059"	"40.17806556050182114021"	"3.23"
"IA059"	"47.57588021044111691244"	"2.30"
"IA059"	"74.20882233913395401616"	"2.88"
"IA059"	"88.84257385673816259531"	"3.36"
"IA059"	"117.58802104411169578495"	"3.11"
"IA059"	"140.84985835694050982308"	"2.49"
"IA059"	"168.56333468231485219941"	"2.52"
"IA059"	"194.01456900040469444156"	"1.97"
"IA059"	"216.57223796033994331541"	"2.43"
"IA059"	"298.40145690004046932384"	"3.14"
"IA059"	"316.05018211250505891644"	"2.65"
"IA059"	"330.59894779441521652088"	"1.91"
"IA059"	"385.46742209631728074525"	"2.04"
"IA059"	"482.37150951031970846717"	"3.82"
"IA059"	"528.75758802104411197082"	"3.78"
"IA059"	"617.30068798057466572466"	"2.36"
"IA059"	"903.84459732901659234861"	"2.98"
"IA059"	"971.38405503844597342279"	"2.91"
"IA059"	"1397.71347632537434306247"	"2.59"
"IA059"	"1412.53743423715095087538"	"3.72"
"IA059"	"1875.33387292594091484961"	"3.59"
"IA059"	"2249.31606636989073275520"	"2.81"
"IA059"	"2794.59732901659247262928"	"3.20"
"IA059"	"3342.16511533791987076763"	"3.27"
"IA059"	"5557.13476325374342486987"	"3.66"
"IA059"	"7632.11250505868069461883"	"3.33"
"IA059"	"38540.53014973694860252801"	""
"IA061"	"0.00000000000000000000"	"3.40"
"IA061"	"0.00000000000000000000"	"3.98"
"IA061"	"0.00000000000000000000"	"4.83"
"IA061"	"0.00404694455685957102"	"3.81"
"IA061"	"0.00404694455685957102"	"4.18"
"IA061"	"0.02832861189801699717"	"3.87"
"IA061"	"0.03237555645487656819"	"3.78"
"IA061"	"0.05665722379603399433"	"4.33"
"IA061"	"0.06879805746661270741"	"4.10"
"IA061"	"0.07284500202347227843"	"4.49"
"IA061"	"0.07689194658033184945"	"4.72"
"IA061"	"0.08093889113719142048"	"3.83"
"IA061"	"0.08498583569405099150"	"4.05"
"IA061"	"0.45325779036827195467"	"4.00"
"IA061"	"1.00364225010117361392"	"4.42"
"IA061"	"1.20598947794415216512"	"4.26"
"IA061"	"1.4933225414811817"	"4.11"
"IA061"	"4.09550789154188589495"	"4.97"
"IA061"	"6.79077296641036019405"	"2.78"
"IA061"	"7.17523269931201943869"	"1.51"
"IA061"	"10.03642250101173613439"	"4.61"
"IA061"	"12.36341562120598946204"	"3.30"
"IA061"	"13.97409955483609871978"	"2.31"
"IA061"	"14.65803318494536636656"	"3.22"
"IA061"	"20.10117361392148922032"	"3.38"
"IA061"	"27.80655605018211261036"	"5.01"
"IA061"	"30.93484419263456107070"	"3.58"
"IA061"	"31.09672197490894383884"	"2.42"
"IA061"	"33.27397814649939303433"	"3.14"
"IA061"	"37.07810602994738961417"	"4.81"
"IA061"	"39.38891137191420476852"	"2.38"
"IA061"	"41.27074059085390538319"	"1.59"
"IA061"	"43.05139619587211663407"	"3.02"
"IA061"	"46.44273573452043707312"	"2.23"
"IA061"	"68.98421691622824760481"	"3.10"
"IA061"	"97.87940105220558493485"	"2.94"
"IA061"	"104.51639012545528148465"	"3.93"
"IA061"	"116.79481991096722008088"	"3.74"
"IA061"	"129.19465803318494533861"	"4.21"
"IA061"	"185.39862403885066759202"	"3.46"
"IA061"	"208.87899635774989900392"	"4.37"
"IA061"	"224.67422096317280454717"	"3.86"
"IA061"	"225.94496155402670936864"	"4.53"
"IA061"	"242.80857952246054216150"	"3.82"
"IA061"	"254.64589235127478711448"	"4.89"
"IA061"	"354.41521651153379197328"	"3.66"
"IA061"	"430.49777418049372732841"	"4.17"
"IA061"	"471.32739781464993934129"	"4.65"
"IA061"	"530.45730473492513147476"	"3.97"
"IA061"	"560.08903278025091080784"	"4.73"
"IA061"	"699.57507082152974512693"	"4.01"
"IA061"	"1495.37434237150951017362"	"4.09"
"IA061"	"1572.61027923917442395032"	"4.45"
"IA061"	"2173.34682314852286505776"	"4.29"
"IA061"	"56947.67705382436260405278"	""
"IA063"	"0.00000000000000000000"	"3.23"
"IA063"	"0.00000000000000000000"	"3.38"
"IA063"	"0.00404694455685957102"	"1.63"
"IA063"	"0.00809388911371914205"	"2.90"
"IA063"	"0.00809388911371914205"	"3.19"
"IA063"	"0.01214083367057871307"	"3.05"
"IA063"	"0.01618777822743828410"	"2.50"
"IA063"	"0.01618777822743828410"	"2.77"
"IA063"	"0.01618777822743828410"	"2.98"
"IA063"	"0.01618777822743828410"	"3.20"
"IA063"	"0.02023472278429785512"	"3.27"
"IA063"	"0.02832861189801699717"	"3.33"
"IA063"	"0.03237555645487656819"	"2.58"
"IA063"	"0.03642250101173613921"	"2.60"
"IA063"	"0.03642250101173613922"	"3.10"
"IA063"	"0.04451639012545528127"	"3.16"
"IA063"	"0.06879805746661270740"	"2.85"
"IA063"	"0.10117361392148927560"	"3.46"
"IA063"	"0.12545528126264670174"	"3.73"
"IA063"	"0.16187778227438284096"	"3.59"
"IA063"	"0.22258195062727640632"	"3.26"
"IA063"	"0.23876972885471469041"	"3.63"
"IA063"	"0.27923917442331040065"	"3.29"
"IA063"	"0.30756778632132739782"	"3.36"
"IA063"	"0.32780250910562525293"	"3.04"
"IA063"	"0.33589639821934439497"	"3.53"
"IA063"	"0.63132335087009307973"	"3.66"
"IA063"	"6.89194658033184947556"	"1.10"
"IA063"	"11.18575475515985433464"	"1.14"
"IA063"	"21.65520032375556450542"	"3.78"
"IA063"	"34.87656819101578306801"	"2.47"
"IA063"	"41.49332254148118167091"	"1.74"
"IA063"	"41.64710643464184541856"	"2.91"
"IA063"	"42.44030756778632136370"	"1.20"
"IA063"	"44.60946985026305128541"	"3.01"
"IA063"	"53.62201537838931609134"	"1.91"
"IA063"	"58.03318494536624857348"	"2.74"
"IA063"	"60.40469445568595711544"	"2.04"
"IA063"	"65.46742209631728038265"	"1.87"
"IA063"	"79.55483609874544723163"	"3.51"
"IA063"	"95.01821125050586785168"	"2.67"
"IA063"	"100.33184945366248480542"	"3.44"
"IA063"	"112.80453257790368286257"	"3.24"
"IA063"	"121.77256171590449211361"	"2.64"
"IA063"	"129.82598138405503845920"	"1.97"
"IA063"	"174.95750708215297463750"	"3.07"
"IA063"	"208.34075273168757588958"	"3.68"
"IA063"	"369.48603804127883431428"	"3.34"
"IA063"	"548.40550384459732881511"	"2.51"
"IA063"	"577.66895993524888678498"	"3.18"
"IA063"	"757.68919465803318510422"	"2.84"
"IA063"	"1144.28571428571428505706"	"2.97"
"IA063"	"1265.56050182112505048949"	"3.28"
"IA063"	"2112.94617563739376782872"	"3.14"
"IA063"	"2151.75232699312019421506"	"2.81"
"IA063"	"7986.34965600971266572766"	"3.41"
"IA063"	"8029.07324969647915758155"	"3.58"
"IA063"	"8422.69931201942533397889"	"3.61"
"IA063"	"48287.14285714285714096052"	""
"IA065"	"0.00000000000000000000"	"4.41"
"IA065"	"0.00809388911371914204"	"3.53"
"IA065"	"0.00809388911371914205"	"3.32"
"IA065"	"0.00809388911371914205"	"3.99"
"IA065"	"0.02023472278429785512"	"2.77"
"IA065"	"0.02023472278429785512"	"4.29"
"IA065"	"0.02428166734115742614"	"3.60"
"IA065"	"0.02428166734115742615"	"2.70"
"IA065"	"0.02832861189801699717"	"1.71"
"IA065"	"0.03237555645487656819"	"2.86"
"IA065"	"0.03237555645487656819"	"4.38"
"IA065"	"0.03642250101173613921"	"3.77"
"IA065"	"0.05261027923917442331"	"3.24"
"IA065"	"0.05261027923917442331"	"4.65"
"IA065"	"0.07689194658033184945"	"4.31"
"IA065"	"0.12950222581950627276"	"4.07"
"IA065"	"0.20234722784297855119"	"4.22"
"IA065"	"0.23876972885471469041"	"3.73"
"IA065"	"0.56252529340348037232"	"3.41"
"IA065"	"1.3638203156616754"	"4.14"
"IA065"	"1.7442331040064751"	"4.04"
"IA065"	"6.60866046135167948576"	"2.80"
"IA065"	"15.63739376770538243230"	"1.36"
"IA065"	"15.81545932820720356029"	"0.58"
"IA065"	"16.73006879805746661682"	"1.32"
"IA065"	"21.12505058680696076830"	"3.78"
"IA065"	"29.76123027114528527052"	"4.40"
"IA065"	"46.09874544718737344543"	"2.69"
"IA065"	"56.20801295022258210532"	"2.10"
"IA065"	"57.77013354917037626599"	"3.00"
"IA065"	"79.49817887494941328573"	"3.85"
"IA065"	"82.61432618373128301964"	"2.76"
"IA065"	"86.06636989073249704448"	"4.44"
"IA065"	"92.29461756373937671737"	"1.56"
"IA065"	"93.59368676649129913030"	"2.53"
"IA065"	"102.03966005665722374418"	"2.34"
"IA065"	"114.62970457304734924864"	"4.52"
"IA065"	"149.82193443949817920202"	"2.14"
"IA065"	"175.76689599352488843279"	"1.44"
"IA065"	"187.77013354917037632615"	"3.35"
"IA065"	"198.60785107244030745328"	"2.30"
"IA065"	"223.30635370295426930201"	"3.47"
"IA065"	"227.42614326183731326040"	"2.61"
"IA065"	"249.73694860380412810172"	"3.66"
"IA065"	"262.36746256576284934401"	"2.96"
"IA065"	"274.63779846216106856206"	"2.88"
"IA065"	"318.83852691218130304154"	"3.15"
"IA065"	"388.05746661270740564152"	"3.74"
"IA065"	"388.63213273978146525810"	"3.08"
"IA065"	"392.25414811817078096594"	"3.89"
"IA065"	"404.38284095507891586811"	"3.19"
"IA065"	"439.50627276406313231682"	"3.39"
"IA065"	"667.21165520032375523544"	"4.17"
"IA065"	"739.51031970861999173490"	"2.22"
"IA065"	"835.07891541885876115087"	"4.32"
"IA065"	"985.45528126264670193372"	"3.97"
"IA065"	"1062.18939700526102739475"	"3.93"
"IA065"	"1181.03197086199919142344"	"4.05"
"IA065"	"1561.43666531768514755873"	"3.54"
"IA065"	"1724.19668150546337648105"	"3.27"
"IA065"	"1945.35006070416835247907"	"3.58"
"IA065"	"7441.06029947389720896700"	"4.13"
"IA065"	"18019.81788749494131835193"	"4.24"
"IA065"	"78988.51881829218939687063"	""
"IA067"	"0.00000000000000000000"	"4.35"
"IA067"	"0.01618777822743828410"	"3.77"
"IA067"	"0.02832861189801699717"	"3.73"
"IA067"	"0.04046944556859571023"	"3.60"
"IA067"	"0.05665722379603399433"	"1.52"
"IA067"	"0.08093889113719142048"	"2.83"
"IA067"	"0.08903278025091056252"	"3.66"
"IA067"	"0.08903278025091056253"	"2.94"
"IA067"	"0.13759611493322541481"	"2.81"
"IA067"	"0.14164305949008498584"	"3.01"
"IA067"	"0.15783083771752326993"	"4.09"
"IA067"	"0.18615944961554026710"	"4.17"
"IA067"	"0.22258195062727640631"	"2.64"
"IA067"	"0.26305139619587211655"	"3.16"
"IA067"	"0.81343585592877377580"	"2.74"
"IA067"	"2.10036422501011736140"	"2.88"
"IA067"	"2.45244840145690006427"	"2.98"
"IA067"	"3.20113314447592071958"	"2.47"
"IA067"	"13.92958316471064347158"	"3.28"
"IA067"	"16.29704573047349251627"	"3.35"
"IA067"	"20.60299473897207614318"	"2.08"
"IA067"	"35.57668959935248888859"	"1.34"
"IA067"	"35.62525293403480382740"	"1.91"
"IA067"	"47.50708215297450454711"	"1.98"
"IA067"	"55.96519627681100790286"	"1.27"
"IA067"	"56.05827600161877788688"	"1.38"
"IA067"	"72.85714285714285714592"	"2.65"
"IA067"	"73.55726426547956289530"	"2.37"
"IA067"	"84.30594900849858351512"	"2.26"
"IA067"	"90.16592472683124253263"	"2.30"
"IA067"	"98.54309995953055460153"	"2.01"
"IA067"	"133.75151760420882247018"	"2.44"
"IA067"	"142.89356535815459344740"	"3.46"
"IA067"	"185.22055847834884644301"	"3.99"
"IA067"	"186.09874544718737369894"	"3.07"
"IA067"	"190.70012140833670582969"	"3.43"
"IA067"	"209.61554026709834061768"	"3.57"
"IA067"	"239.27559692432213695146"	"2.61"
"IA067"	"358.55119384864427342536"	"2.82"
"IA067"	"365.22865236746256552559"	"2.54"
"IA067"	"415.54026709834075272359"	"2.93"
"IA067"	"433.77175232699312018206"	"3.00"
"IA067"	"449.85026305139619574064"	"3.88"
"IA067"	"450.74868474301902063449"	"3.53"
"IA067"	"493.58154593282071967163"	"2.79"
"IA067"	"517.99676244435451216891"	"3.25"
"IA067"	"578.60785107244030768966"	"3.11"
"IA067"	"829.41319303925536272992"	"2.72"
"IA067"	"1070.64346418454067128113"	"3.18"
"IA067"	"1743.71509510319708630199"	"3.92"
"IA067"	"2126.94860380412788398896"	"2.90"
"IA067"	"3122.70740590853905283338"	"3.71"
"IA067"	"5163.07972480777013419710"	"3.64"
"IA067"	"6149.00849858356940641936"	"3.81"
"IA067"	"10071.16552003237555599880"	"3.74"
"IA067"	"59013.78389316066369923686"	""
"IA069"	"0.00000000000000000000"	"1.52"
"IA069"	"0.00000000000000000000"	"2.44"
"IA069"	"0.00000000000000000000"	"3.14"
"IA069"	"0.02023472278429785512"	"1.86"
"IA069"	"0.03237555645487656819"	"3.46"
"IA069"	"0.06475111290975313638"	"3.30"
"IA069"	"0.08093889113719142047"	"2.98"
"IA069"	"0.13354917037636584379"	"2.76"
"IA069"	"0.16187778227438284096"	"3.43"
"IA069"	"0.16187778227438284096"	"3.53"
"IA069"	"0.19830028328611898017"	"3.62"
"IA069"	"0.27923917442331040065"	"2.57"
"IA069"	"0.45730473492513152569"	"3.37"
"IA069"	"0.48158640226628895183"	"2.73"
"IA069"	"0.56252529340348037231"	"3.69"
"IA069"	"18.80210441116956696772"	"2.47"
"IA069"	"23.03520841764467815516"	"2.78"
"IA069"	"28.91137191420477545583"	"1.20"
"IA069"	"36.85957102387697286731"	"1.73"
"IA069"	"46.90813435855928764461"	"0.53"
"IA069"	"47.30473492513152575654"	"2.26"
"IA069"	"50.44921084581141242065"	"2.43"
"IA069"	"71.06839336301092693391"	"2.15"
"IA069"	"71.74423310400647521162"	"3.07"
"IA069"	"74.57709429380817489652"	"1.90"
"IA069"	"79.54674220963172803224"	"2.08"
"IA069"	"114.16025900445163899568"	"3.42"
"IA069"	"123.38324564953460128940"	"2.36"
"IA069"	"126.63294212869283660218"	"3.00"
"IA069"	"128.26386078510724422733"	"2.54"
"IA069"	"128.89923108053419664463"	"2.29"
"IA069"	"145.74666127074059090401"	"1.97"
"IA069"	"173.17280453257790394393"	"3.35"
"IA069"	"216.86766491299069180342"	"2.64"
"IA069"	"246.75435046539862408663"	"3.17"
"IA069"	"278.83447996762444362429"	"2.82"
"IA069"	"315.04653986240388500294"	"2.61"
"IA069"	"355.89235127478753518939"	"4.05"
"IA069"	"495.96924322136786697198"	"2.71"
"IA069"	"633.40348037231889913746"	"3.24"
"IA069"	"1077.60016187778227445657"	"3.28"
"IA069"	"1179.59125859975718356112"	"3.10"
"IA069"	"1248.51072440307567718562"	"3.70"
"IA069"	"1307.99271549979765278019"	"2.96"
"IA069"	"1389.72885471469040825897"	"3.52"
"IA069"	"1891.17361392148927555167"	"3.59"
"IA069"	"1964.82395791177660916103"	"3.45"
"IA069"	"2753.37110481586402243312"	"3.91"
"IA069"	"3071.47713476325374402369"	"2.89"
"IA069"	"3276.24443545123431868918"	"3.81"
"IA069"	"4500.55847834884662205971"	"3.74"
"IA069"	"5955.65762849048968115566"	"3.88"
"IA069"	"9358.83447996762444182099"	"3.63"
"IA069"	"84703.78794010522056013663"	""
"IA071"	"0.00000000000000000000"	"2.82"
"IA071"	"0.00404694455685957102"	"1.92"
"IA071"	"0.00809388911371914205"	"2.54"
"IA071"	"0.02832861189801699717"	"2.89"
"IA071"	"0.08903278025091056253"	"2.59"
"IA071"	"0.09307972480777013355"	"2.18"
"IA071"	"1.90206394172399837843"	"4.25"
"IA071"	"4.14407122622420071435"	"3.70"
"IA071"	"4.38284095507891539892"	"4.00"
"IA071"	"12.60623229461756369882"	"2.91"
"IA071"	"14.15216511533791995483"	"2.06"
"IA071"	"28.25981384055038438253"	"1.82"
"IA071"	"35.26507486847430185213"	"2.00"
"IA071"	"42.57385673816268714006"	"2.61"
"IA071"	"114.25738567381626897729"	"2.58"
"IA071"	"128.00080938891137192074"	"2.46"
"IA071"	"143.96195872116552000792"	"2.52"
"IA071"	"170.28328611898016981058"	"2.67"
"IA071"	"200.60299473897207578006"	"2.34"
"IA071"	"222.44030756778632126638"	"2.28"
"IA071"	"267.11452853095912607325"	"2.09"
"IA071"	"270.15783083771752315110"	"1.88"
"IA071"	"312.22177256171590448353"	"1.64"
"IA071"	"408.56738162687171225594"	"2.40"
"IA071"	"514.81181707810602973667"	"2.21"
"IA071"	"700.99554836098745386214"	"3.06"
"IA071"	"752.03561311210036441708"	"2.79"
"IA071"	"785.90449210845811375300"	"2.73"
"IA071"	"825.12343180898421667777"	"3.43"
"IA071"	"948.32456495346013780859"	"3.58"
"IA071"	"1547.59611493322541573947"	"2.85"
"IA071"	"1595.47146904087414013092"	"1.94"
"IA071"	"1845.63739376770538149528"	"3.03"
"IA071"	"2050.91056252529340318372"	"3.49"
"IA071"	"2672.82881424524483966032"	"3.25"
"IA071"	"3416.96074463779846257696"	"3.18"
"IA071"	"3485.96519627681100737958"	"3.12"
"IA071"	"4690.45325779036827340244"	"3.31"
"IA071"	"4998.21529745042492826971"	"3.37"
"IA071"	"9399.24726831242411950587"	"2.97"
"IA071"	"48828.76972885471469173900"	""
"IA073"	"0.00000000000000000000"	"2.69"
"IA073"	"0.00000000000000000000"	"4.01"
"IA073"	"0.02428166734115742614"	"3.65"
