"fips"	"soy_yield12_ha"	"round_soy_yield12"
"IA051"	"166.20801295022258164269"	"2.13"
"IA051"	"178.40145690004046972978"	"1.91"
"IA051"	"192.62242007284500199902"	"2.31"
"IA051"	"239.25940914609469830853"	"1.54"
"IA051"	"330.48968029138000792095"	"2.23"
"IA051"	"332.05989477944152146370"	"1.60"
"IA051"	"421.10886280857952274921"	"1.99"
"IA051"	"482.62646701740186193415"	"2.40"
"IA051"	"485.46337515176042094856"	"1.95"
"IA051"	"570.95507891541885870418"	"1.85"
"IA051"	"719.11776608660461366458"	"2.76"
"IA051"	"782.34722784297855067439"	"1.64"
"IA051"	"1160.17806556050182135618"	"2.50"
"IA051"	"1196.22420072845002058989"	"1.46"
"IA051"	"1735.09105625252934036287"	"1.50"
"IA051"	"2702.32699312019425389189"	"2.09"
"IA051"	"5189.52246054229056978800"	"2.05"
"IA051"	"20193.89720760825576612481"	""
"IA053"	"0.00000000000000000000"	"0.05"
"IA053"	"0.00000000000000000000"	"1.59"
"IA053"	"0.02023472278429785512"	"3.40"
"IA053"	"0.04451639012545528126"	"1.51"
"IA053"	"0.06879805746661270740"	"1.98"
"IA053"	"0.06879805746661270740"	"2.36"
"IA053"	"0.07284500202347227843"	"2.19"
"IA053"	"0.07284500202347227843"	"2.56"
"IA053"	"0.13354917037636584379"	"2.93"
"IA053"	"0.15783083771752326993"	"3.16"
"IA053"	"0.36422501011736139215"	"1.38"
"IA053"	"0.54633751517604208822"	"2.12"
"IA053"	"3.16471064346418457665"	"2.66"
"IA053"	"29.03682719546742214282"	"1.48"
"IA053"	"36.14326183731282896754"	"1.95"
"IA053"	"40.36827195467422099712"	"2.80"
"IA053"	"40.48158640226628893424"	"1.86"
"IA053"	"42.23391339538648327397"	"2.11"
"IA053"	"74.00647511129097552259"	"1.91"
"IA053"	"81.46094698502630549561"	"2.84"
"IA053"	"82.02347227842978550830"	"1.57"
"IA053"	"85.38243626062322939259"	"2.34"
"IA053"	"87.34115742614326179750"	"3.18"
"IA053"	"107.93201133144475930516"	"2.00"
"IA053"	"110.74059085390530158215"	"2.30"
"IA053"	"114.70659651962768076088"	"2.89"
"IA053"	"151.15337919870497764892"	"1.43"
"IA053"	"166.64912990692027501860"	"2.16"
"IA053"	"171.93848644273573436405"	"2.50"
"IA053"	"187.03358963982193435175"	"1.32"
"IA053"	"235.96114933225414848622"	"2.64"
"IA053"	"270.10117361392148910370"	"3.14"
"IA053"	"280.20639417239983845839"	"1.77"
"IA053"	"280.89032780250910558857"	"1.66"
"IA053"	"290.66774585188182960000"	"1.52"
"IA053"	"325.75475515985430986885"	"3.00"
"IA053"	"412.70740590853905294336"	"2.27"
"IA053"	"501.74828004856333446699"	"2.45"
"IA053"	"548.83043302306758368821"	"2.41"
"IA053"	"572.00323755564548763352"	"2.07"
"IA053"	"598.73330635370295445701"	"1.82"
"IA053"	"756.35370295426952582424"	"2.21"
"IA053"	"1139.24322136786726059206"	"2.25"
"IA053"	"1153.73532982598138376374"	"1.61"
"IA053"	"1222.70740590853905239143"	"1.70"
"IA053"	"1272.39174423310400633321"	"2.59"
"IA053"	"1654.43140428976123039620"	"2.55"
"IA053"	"2233.35896398219344451441"	"2.75"
"IA053"	"2299.47389720760825649184"	"2.70"
"IA053"	"14654.91299069202752110091"	""
"IA055"	"0.00404694455685957102"	"3.45"
"IA055"	"0.00404694455685957102"	"3.72"
"IA055"	"0.08498583569405099150"	"3.83"
"IA055"	"0.08498583569405099150"	"3.90"
"IA055"	"0.10117361392148927560"	"4.16"
"IA055"	"0.18211250505868069607"	"3.79"
"IA055"	"0.20639417239983812222"	"4.30"
"IA055"	"0.23472278429785511939"	"3.57"
"IA055"	"0.40064751112909753136"	"2.92"
"IA055"	"0.67179279643868878996"	"3.64"
"IA055"	"6.83933630109267503087"	"1.53"
"IA055"	"10.70012140833670573933"	"1.26"
"IA055"	"12.35127478753541076641"	"3.71"
"IA055"	"30.50182112505058686478"	"1.65"
"IA055"	"32.64670174018615948681"	"1.32"
"IA055"	"33.43990287333063533833"	"1.23"
"IA055"	"33.91744233104006476350"	"2.42"
"IA055"	"43.43585592877377558285"	"3.23"
"IA055"	"47.88749494131930394453"	"2.15"
"IA055"	"50.59490084985835704015"	"2.60"
"IA055"	"59.67219749089437487066"	"1.86"
"IA055"	"63.68271954674220969070"	"2.69"
"IA055"	"64.49210845811412385269"	"2.54"
"IA055"	"66.09874544718737337992"	"2.21"
"IA055"	"69.39700526102792394218"	"3.08"
"IA055"	"72.50910562525293405699"	"3.11"
"IA055"	"74.40307567786321333731"	"1.38"
"IA055"	"81.88182921893970055372"	"2.13"
"IA055"	"87.50708215297450450177"	"2.75"
"IA055"	"89.10157830837717503699"	"2.81"
"IA055"	"93.37515176042088221863"	"1.74"
"IA055"	"108.93970052610279246042"	"3.65"
"IA055"	"113.60987454471873729114"	"2.48"
"IA055"	"202.42411978955888285609"	"3.59"
"IA055"	"214.00647511129097542985"	"1.80"
"IA055"	"239.19465803318494536921"	"2.33"
"IA055"	"319.90692027519222930333"	"3.29"
"IA055"	"328.69688385269121826495"	"1.17"
"IA055"	"344.20882233913395359353"	"3.38"
"IA055"	"349.03278025091056229591"	"2.96"
"IA055"	"357.29259409146094703689"	"2.84"
"IA055"	"398.55928773775799317528"	"3.02"
"IA055"	"436.51962768110076900632"	"2.39"
"IA055"	"445.93282072035613126415"	"1.92"
"IA055"	"479.78955888304330184492"	"3.53"
"IA055"	"535.37838931606637009295"	"2.99"
"IA055"	"611.01983002832861227401"	"3.32"
"IA055"	"638.76972885471469024196"	"3.17"
"IA055"	"650.72035613112100409672"	"2.90"
"IA055"	"995.56050182112505031270"	"2.63"
"IA055"	"3207.68919465803318543194"	"3.44"
"IA055"	"4381.55807365439093525045"	"3.50"
"IA055"	"87030.06070416835289210107"	""
"IA057"	"0.10117361392148927560"	"3.89"
"IA057"	"0.65965196276811007689"	"3.75"
"IA057"	"1.15337919870497774180"	"1.36"
"IA057"	"1.46094698502630513962"	"1.45"
"IA057"	"16.98907324969647913103"	"1.55"
"IA057"	"26.66936462970457301300"	"2.36"
"IA057"	"27.99271549979765270607"	"1.61"
"IA057"	"34.14811817078106020749"	"2.68"
"IA057"	"39.42128692836908124928"	"1.78"
"IA057"	"45.00607041683528937481"	"3.65"
"IA057"	"46.34560906515580739275"	"1.94"
"IA057"	"48.64832051800890315286"	"2.32"
"IA057"	"55.63739376770538243505"	"2.49"
"IA057"	"62.44840145690004015670"	"2.26"
"IA057"	"66.71388101983002845293"	"2.16"
"IA057"	"67.28045325779036846904"	"1.71"
"IA057"	"83.07163091865641448266"	"2.58"
"IA057"	"104.43949817887494938429"	"3.32"
"IA057"	"161.80493727235936868712"	"2.42"
"IA057"	"164.79967624443545109804"	"2.74"
"IA057"	"172.39579117766086594320"	"2.91"
"IA057"	"178.80615135572642658097"	"2.52"
"IA057"	"184.50829623634156237744"	"1.87"
"IA057"	"215.91258599757183319280"	"3.07"
"IA057"	"219.26750303520841725861"	"3.16"
"IA057"	"456.09874544718737349601"	"2.97"
"IA057"	"489.74504249291784707992"	"3.13"
"IA057"	"590.19830028328611893121"	"2.00"
"IA057"	"634.40712262242007302749"	"2.81"
"IA057"	"811.06839336301092629961"	"3.23"
"IA057"	"923.98219344394981817851"	"2.84"
"IA057"	"952.80857952246054243093"	"2.10"
"IA057"	"1037.36948603804127938382"	"3.39"
"IA057"	"1134.08741400242816651840"	"3.00"
"IA057"	"1216.63294212869283716322"	"3.45"
"IA057"	"1382.38769728854714677715"	"3.55"
"IA057"	"2705.71428571428571397061"	"3.29"
"IA057"	"4642.73168757588021009616"	"3.62"
"IA057"	"5316.47915823553217204208"	"3.49"
"IA057"	"31015.70619182517199681907"	""
"IA059"	"0.00809388911371914205"	"2.66"
"IA059"	"0.03237555645487656819"	"3.13"
"IA059"	"0.03237555645487656819"	"3.54"
"IA059"	"0.03642250101173613921"	"2.81"
"IA059"	"0.04451639012545528126"	"1.45"
"IA059"	"0.04451639012545528126"	"1.84"
"IA059"	"0.04451639012545528126"	"2.26"
"IA059"	"0.06070416835289356536"	"3.61"
"IA059"	"0.06475111290975313638"	"2.80"
"IA059"	"0.07284500202347227843"	"3.45"
"IA059"	"0.10117361392148927560"	"3.03"
"IA059"	"0.10117361392148927560"	"3.29"
"IA059"	"0.41683528935653581547"	"3.20"
"IA059"	"0.54229057061918251720"	"1.62"
"IA059"	"8.81829218939700524265"	"2.17"
"IA059"	"11.69971671388101982286"	"1.78"
"IA059"	"13.65034399028733317378"	"2.69"
"IA059"	"15.51193848644273577047"	"1.69"
"IA059"	"18.12221772561715903521"	"2.76"
"IA059"	"33.41966815054633732378"	"3.47"
"IA059"	"34.48401456900040471813"	"2.30"
"IA059"	"53.86078510724403075169"	"3.08"
"IA059"	"97.12666936462970444234"	"2.85"
"IA059"	"117.66086604613516773029"	"3.37"
"IA059"	"131.08458114123836482717"	"1.94"
"IA059"	"157.34115742614326197602"	"2.46"
"IA059"	"201.10886280857952278664"	"2.53"
"IA059"	"208.41359773371104833745"	"2.63"
"IA059"	"241.43261837312828826967"	"2.40"
"IA059"	"262.92998785916632913836"	"3.14"
"IA059"	"274.18049372723593661697"	"2.01"
"IA059"	"310.87414002428166764904"	"1.91"
"IA059"	"424.22096317280453254954"	"3.79"
"IA059"	"531.86968838526912209096"	"3.76"
"IA059"	"541.39214892755969231626"	"2.37"
"IA059"	"879.99190611088628127602"	"2.98"
"IA059"	"903.78794010522055896519"	"2.92"
"IA059"	"1320.65560501821125009466"	"3.70"
"IA059"	"1408.62808579522460544492"	"2.56"
"IA059"	"2125.40267098340752700324"	"3.60"
"IA059"	"2337.74180493727235892094"	"2.79"
"IA059"	"3085.07891541885876158584"	"3.18"
"IA059"	"3160.70821529745042552849"	"3.24"
"IA059"	"6212.80048563334682389417"	"3.63"
"IA059"	"8119.96762444354512357612"	"3.31"
"IA059"	"37574.47996762444354376359"	""
"IA061"	"0.02023472278429785512"	"2.54"
"IA061"	"0.02428166734115742614"	"3.68"
"IA061"	"0.02428166734115742615"	"3.53"
"IA061"	"0.03237555645487656819"	"2.98"
"IA061"	"0.03642250101173613921"	"1.74"
"IA061"	"0.05261027923917442331"	"2.63"
"IA061"	"0.14973694860380412788"	"2.33"
"IA061"	"0.19830028328611898017"	"3.79"
"IA061"	"0.79320113314447592069"	"4.19"
"IA061"	"1.5014164305949008"	"2.72"
"IA061"	"2.55766895993524888102"	"3.29"
"IA061"	"3.29421286928369081869"	"2.59"
"IA061"	"4.11574261432618377689"	"3.67"
"IA061"	"7.43019020639417243933"	"1.39"
"IA061"	"8.03723188992310808999"	"3.55"
"IA061"	"8.47430190206394174509"	"4.23"
"IA061"	"16.16349656009712665722"	"2.99"
"IA061"	"18.51881829218939700506"	"2.11"
"IA061"	"19.15014164305949004215"	"3.32"
"IA061"	"21.96681505463375152626"	"3.03"
"IA061"	"25.48765681910157836652"	"1.46"
"IA061"	"26.81910157830837703052"	"2.26"
"IA061"	"31.64305949008498577330"	"2.19"
"IA061"	"32.39174423310400644371"	"4.63"
"IA061"	"34.54471873735329811859"	"2.92"
"IA061"	"38.38931606636989070326"	"4.56"
"IA061"	"43.43585592877377578553"	"4.41"
"IA061"	"68.18292189397005256738"	"3.10"
"IA061"	"75.48360987454471870875"	"2.77"
"IA061"	"76.00161877782274378197"	"2.04"
"IA061"	"84.25738567381626855151"	"2.84"
"IA061"	"91.28288142452448405471"	"2.70"
"IA061"	"124.17239983812221787160"	"3.43"
"IA061"	"193.04330230675839776064"	"3.17"
"IA061"	"196.24443545123431796967"	"3.90"
"IA061"	"211.14933225414811808034"	"3.57"
"IA061"	"211.31121003642250084590"	"3.50"
"IA061"	"212.31485228652367437383"	"4.48"
"IA061"	"287.57588021044111739138"	"4.16"
"IA061"	"364.79562929987859231507"	"4.05"
"IA061"	"442.73168757588021001109"	"3.35"
"IA061"	"450.65965196276811031837"	"3.83"
"IA061"	"495.81950627276406346431"	"4.30"
"IA061"	"561.03197086199919044640"	"4.37"
"IA061"	"803.56131121003642182248"	"3.72"
"IA061"	"838.95993524888708992606"	"3.64"
"IA061"	"1537.79846216106839288352"	"3.75"
"IA061"	"1741.31525698097935981171"	"4.08"
"IA061"	"2278.86685552407932082401"	"3.97"
"IA061"	"55827.48280048563334670862"	""
"IA063"	"0.00000000000000000000"	"3.20"
"IA063"	"0.00404694455685957102"	"1.70"
"IA063"	"0.00404694455685957102"	"1.89"
"IA063"	"0.00404694455685957102"	"2.82"
"IA063"	"0.00404694455685957102"	"3.01"
"IA063"	"0.00404694455685957102"	"3.17"
"IA063"	"0.01618777822743828410"	"1.86"
"IA063"	"0.01618777822743828410"	"2.44"
"IA063"	"0.02023472278429785512"	"3.26"
"IA063"	"0.02832861189801699717"	"2.51"
"IA063"	"0.03642250101173613921"	"2.93"
"IA063"	"0.04046944556859571023"	"3.49"
"IA063"	"0.10117361392148927560"	"2.87"
"IA063"	"0.11331444759206798867"	"3.30"
"IA063"	"0.13354917037636584379"	"3.67"
"IA063"	"0.18615944961554026709"	"2.77"
"IA063"	"0.22662889518413597732"	"3.43"
"IA063"	"0.23876972885471469041"	"3.53"
"IA063"	"0.27114528530959125860"	"3.60"
"IA063"	"0.42088223391339538648"	"3.27"
"IA063"	"0.64346418454067179280"	"3.37"
"IA063"	"5.12747875354107645787"	"1.03"
"IA063"	"11.10076891946580332428"	"1.09"
"IA063"	"27.66895993524888705107"	"1.91"
"IA063"	"30.05261027923917445115"	"3.56"
"IA063"	"31.88587616349656025305"	"2.31"
"IA063"	"54.04289761230271150759"	"1.13"
"IA063"	"57.36543909348441925913"	"1.66"
"IA063"	"59.12990692027519215730"	"2.72"
"IA063"	"60.31566167543504642665"	"2.85"
"IA063"	"61.76446782679077298353"	"2.60"
"IA063"	"82.31889923108053386018"	"1.75"
"IA063"	"87.19951436665317692070"	"3.31"
"IA063"	"93.74342371509510333980"	"1.81"
"IA063"	"94.11574261432618364343"	"3.03"
"IA063"	"98.06960744637798447189"	"3.25"
"IA063"	"131.86564144071226221454"	"3.16"
"IA063"	"132.14083367057871296633"	"1.85"
"IA063"	"155.43504653986240392928"	"2.47"
"IA063"	"159.52650748684743011914"	"2.53"
"IA063"	"174.90894374747065968778"	"2.88"
"IA063"	"279.44152165115337922461"	"3.13"
"IA063"	"289.75718332658842560494"	"3.47"
"IA063"	"540.68393363010926702784"	"3.00"
"IA063"	"839.59530554431404288095"	"2.38"
"IA063"	"980.35208417644678271569"	"2.69"
"IA063"	"1116.03804127883448021723"	"2.78"
"IA063"	"1364.90489680291379879937"	"3.10"
"IA063"	"2304.28571428571428594984"	"2.94"
"IA063"	"2308.93970052610279196510"	"2.63"
"IA063"	"7825.73452043707001280666"	"3.19"
"IA063"	"8387.19142047753945737268"	"3.41"
"IA063"	"8550.14569000404694316319"	"3.35"
"IA063"	"46763.72723593686766346857"	""
"IA065"	"0.00000000000000000000"	"2.63"
"IA065"	"0.00000000000000000000"	"3.47"
"IA065"	"0.00000000000000000000"	"3.97"
"IA065"	"0.00404694455685957102"	"1.87"
"IA065"	"0.00404694455685957102"	"3.53"
"IA065"	"0.01618777822743828410"	"2.84"
"IA065"	"0.01618777822743828410"	"3.41"
"IA065"	"0.01618777822743828410"	"3.72"
"IA065"	"0.02428166734115742614"	"4.12"
"IA065"	"0.03642250101173613921"	"4.05"
"IA065"	"0.04856333468231485229"	"3.93"
"IA065"	"0.05261027923917442331"	"4.30"
"IA065"	"0.06070416835289356536"	"2.34"
"IA065"	"0.09307972480777013355"	"2.66"
"IA065"	"0.10926750303520841764"	"2.70"
"IA065"	"0.19425333872925940915"	"2.92"
"IA065"	"0.19830028328611898017"	"3.02"
"IA065"	"0.21044111695669769324"	"3.07"
"IA065"	"0.29542695265074868474"	"1.50"
"IA065"	"4.09550789154188588689"	"1.19"
"IA065"	"6.88385269121813024325"	"2.45"
"IA065"	"8.99635774989882646373"	"0.51"
"IA065"	"10.74868474301902067446"	"3.88"
"IA065"	"10.82557668959935250531"	"1.16"
"IA065"	"17.00121408336705788321"	"3.85"
"IA065"	"25.92067988668555232910"	"3.33"
"IA065"	"27.88344799676244431490"	"2.35"
"IA065"	"35.65762849048968032157"	"1.84"
"IA065"	"44.41521651153379206133"	"2.62"
"IA065"	"51.52569809793605842797"	"3.37"
"IA065"	"64.84823957911776636018"	"2.42"
"IA065"	"82.95831647106434639725"	"1.36"
"IA065"	"87.34925131525698085313"	"2.25"
"IA065"	"107.64467826790772972985"	"2.08"
"IA065"	"123.58963982193443971004"	"3.95"
"IA065"	"142.18939700526102815538"	"1.91"
"IA065"	"174.61756373937677037138"	"1.26"
"IA065"	"195.46742209631728041257"	"2.76"
"IA065"	"237.11048158640226637527"	"3.20"
"IA065"	"237.95224605422905734779"	"2.93"
"IA065"	"245.36624848239579184474"	"3.03"
"IA065"	"253.87697288547146899986"	"2.52"
"IA065"	"258.13435855928773766834"	"2.01"
"IA065"	"273.77175232699312020632"	"2.28"
"IA065"	"309.39700526102792354906"	"2.59"
"IA065"	"373.75151760420882270372"	"2.69"
"IA065"	"417.87130716309186557540"	"3.40"
"IA065"	"422.03561311210036353321"	"3.27"
"IA065"	"432.43221367867260190197"	"2.79"
"IA065"	"434.46782679077296626123"	"2.99"
"IA065"	"589.75313638203156612648"	"3.68"
"IA065"	"705.04249291784702553368"	"1.94"
"IA065"	"842.10441116956697652530"	"3.51"
"IA065"	"942.16511533791987067066"	"3.78"
"IA065"	"1050.22662889518413581620"	"3.44"
"IA065"	"1097.11452853095912557961"	"3.54"
"IA065"	"1688.98016997167138843853"	"2.86"
"IA065"	"1898.60380412788344731065"	"3.10"
"IA065"	"2021.89801699716713854903"	"3.16"
"IA065"	"7185.96924322136786745977"	"3.61"
"IA065"	"17570.39660056657224082373"	"3.71"
"IA065"	"79640.70821529745042452206"	""
"IA067"	"0.00404694455685957102"	"3.03"
"IA067"	"0.00404694455685957102"	"3.20"
"IA067"	"0.02023472278429785512"	"1.94"
"IA067"	"0.02023472278429785512"	"3.32"
"IA067"	"0.03237555645487656819"	"3.00"
"IA067"	"0.03642250101173613922"	"3.07"
"IA067"	"0.04046944556859571024"	"3.22"
"IA067"	"0.07689194658033184947"	"3.16"
"IA067"	"4.74706596519627682238"	"2.60"
"IA067"	"5.67381626871711851542"	"1.96"
"IA067"	"21.86564144071226223776"	"1.63"
"IA067"	"32.29461756373937682109"	"2.65"
"IA067"	"39.50222581950627282845"	"1.49"
"IA067"	"42.87333063537029546260"	"1.77"
"IA067"	"45.10724403075677870032"	"1.11"
"IA067"	"46.52367462565762853263"	"1.05"
"IA067"	"51.96276811007689184868"	"1.00"
"IA067"	"59.01254552812626475589"	"1.60"
"IA067"	"78.67664912990692038784"	"1.55"
"IA067"	"80.15783083771752331037"	"1.88"
"IA067"	"85.74261432618373123599"	"2.10"
"IA067"	"114.89275596924322146944"	"3.15"
"IA067"	"124.18858761634965595101"	"1.91"
"IA067"	"134.22905706191825162324"	"2.40"
"IA067"	"139.47389720760825566269"	"1.82"
"IA067"	"163.18089842169162281527"	"2.82"
"IA067"	"230.18615944961554006160"	"2.68"
"IA067"	"235.65762849048968033295"	"2.74"
"IA067"	"237.83488466208012964680"	"2.05"
"IA067"	"339.23108053419668169838"	"3.04"
"IA067"	"400.18615944961553986925"	"1.99"
"IA067"	"402.15297450424929161378"	"2.24"
"IA067"	"470.42897612302711444708"	"2.38"
"IA067"	"474.11978955888304329469"	"2.32"
"IA067"	"484.01052205584783520611"	"2.18"
"IA067"	"555.04653986240388559116"	"2.76"
"IA067"	"606.26871711857547530398"	"2.54"
"IA067"	"624.43949817887494909737"	"2.46"
"IA067"	"984.24524484014569022746"	"2.13"
"IA067"	"1229.55888304330230705972"	"2.52"
"IA067"	"1313.59773371104815842757"	"3.10"
"IA067"	"2336.97693241602590129986"	"2.27"
"IA067"	"2836.00161877782274410498"	"2.90"
"IA067"	"5343.49251315256980887035"	"2.87"
"IA067"	"5588.02104411169567059562"	"3.01"
"IA067"	"10556.27276406313233491054"	"2.96"
"IA067"	"58834.89680291380008223539"	""
"IA069"	"0.00000000000000000000"	"3.00"
"IA069"	"0.00404694455685957102"	"3.26"
"IA069"	"0.01214083367057871307"	"2.37"
"IA069"	"0.02832861189801699717"	"2.44"
"IA069"	"0.04046944556859571024"	"2.49"
"IA069"	"0.05261027923917442331"	"2.43"
"IA069"	"0.12545528126264670174"	"3.06"
"IA069"	"0.84985835694050991501"	"2.50"
"IA069"	"18.56333468231485235034"	"1.02"
"IA069"	"27.65277215702144887852"	"2.07"
"IA069"	"36.04613516794819908153"	"2.36"
"IA069"	"38.65236746256576288929"	"1.47"
"IA069"	"41.08458114123836512258"	"0.45"
"IA069"	"50.63537029542695266099"	"2.09"
"IA069"	"55.27316875758802110311"	"2.60"
"IA069"	"56.07041683528935639370"	"1.83"
"IA069"	"59.81384055038445973196"	"1.92"
"IA069"	"65.48765681910157854839"	"1.62"
"IA069"	"74.72278429785511927821"	"2.90"
"IA069"	"91.29502225819506253135"	"1.98"
"IA069"	"102.88951841359773368879"	"2.15"
"IA069"	"106.86766491299069222037"	"1.77"
"IA069"	"106.92836908134358567801"	"2.54"
"IA069"	"160.58276001618777837826"	"2.69"
"IA069"	"163.43990287333063510844"	"2.01"
"IA069"	"165.49575070821529789236"	"2.84"
"IA069"	"166.40226628895184132502"	"1.68"
"IA069"	"207.76608660461351688246"	"2.24"
"IA069"	"270.05261027923917415931"	"2.39"
"IA069"	"308.47834884662080129760"	"2.21"
"IA069"	"341.13314447592067979064"	"3.44"
"IA069"	"514.81991096721974924447"	"2.30"
"IA069"	"639.61554026709834015514"	"2.75"
"IA069"	"966.95669769324160279857"	"2.66"
"IA069"	"983.26588425738567353289"	"2.78"
"IA069"	"1036.70983407527316873195"	"3.14"
"IA069"	"1219.41319303925536099092"	"2.51"
"IA069"	"1320.35208417644678280378"	"2.99"
"IA069"	"1846.27681100768919466154"	"2.93"
"IA069"	"1872.78025091056252465854"	"3.05"
"IA069"	"2898.34075273168757496005"	"3.23"
"IA069"	"3017.51112909753136408497"	"3.32"
"IA069"	"3168.47834884662080225757"	"2.45"
"IA069"	"4116.91622824767300663400"	"3.20"
"IA069"	"5588.11007689194658118125"	"3.29"
"IA069"	"8630.13354917037636597140"	"3.08"
"IA069"	"87178.09388911371914508622"	""
"IA071"	"0.00809388911371914205"	"2.30"
"IA071"	"0.03237555645487656819"	"2.29"
"IA071"	"0.14569000404694455686"	"3.75"
"IA071"	"0.25900445163901254554"	"3.52"
"IA071"	"0.37636584378794010522"	"2.55"
"IA071"	"1.05625252934034803723"	"1.64"
"IA071"	"1.5054633751517604"	"1.92"
"IA071"	"1.5580736543909348"	"2.86"
"IA071"	"1.99919061108862806710"	"3.27"
"IA071"	"3.96195872116552000125"	"2.40"
"IA071"	"12.30271145285309584356"	"2.67"
"IA071"	"29.25131525698097937681"	"1.84"
"IA071"	"31.19789558883043302926"	"1.89"
"IA071"	"48.03318494536624839754"	"2.42"
"IA071"	"65.87211655200323757610"	"1.67"
"IA071"	"110.09307972480777003784"	"2.37"
"IA071"	"139.42938081748280049372"	"2.31"
"IA071"	"149.77741804937272377799"	"2.48"
"IA071"	"190.61918251719951416480"	"2.25"
"IA071"	"234.37879401052205585569"	"1.73"
"IA071"	"276.35774989882638605857"	"2.14"
"IA071"	"278.16268717118575469072"	"2.12"
"IA071"	"293.10805341966815033796"	"1.95"
"IA071"	"299.24726831242411996064"	"1.53"
"IA071"	"481.89397005261027930326"	"2.06"
"IA071"	"647.87940105220558447938"	"2.20"
"IA071"	"657.08619991906110882630"	"2.59"
"IA071"	"699.31606636989073284463"	"3.15"
"IA071"	"795.92067988668555242418"	"2.53"
"IA071"	"861.33144475920679891952"	"2.84"
"IA071"	"866.41036017806556016635"	"3.31"
"IA071"	"1480.09307972480777033222"	"1.78"
"IA071"	"1649.71671388101983012968"	"3.20"
"IA071"	"1865.35006070416835182818"	"2.78"
"IA071"	"1932.39174423310400696657"	"2.62"
"IA071"	"2938.22743828409550777383"	"3.01"
"IA071"	"3280.87009307972480796880"	"2.90"
"IA071"	"3744.04289761230271163107"	"2.95"
"IA071"	"4643.26993120194253210276"	"3.09"
"IA071"	"4767.18737353298259865719"	"3.06"
"IA071"	"10039.46175637393767822313"	"2.73"
"IA071"	"47921.18575475515985459001"	""
"IA073"	"0.00000000000000000000"	"2.64"
"IA073"	"0.00404694455685957102"	"2.77"
"IA073"	"0.01618777822743828410"	"2.72"
"IA073"	"0.01618777822743828410"	"2.91"
"IA073"	"0.02023472278429785512"	"2.85"
"IA073"	"0.02428166734115742614"	"3.26"
"IA073"	"0.09712666936462970457"	"2.25"
"IA073"	"0.12545528126264670174"	"2.21"
"IA073"	"0.13759611493322541481"	"2.82"
"IA073"	"0.26709834075273168758"	"3.04"
"IA073"	"0.69202751922298664509"	"2.54"
"IA073"	"0.75273168757588021044"	"2.84"
"IA073"	"1.9344394981788749"	"1.69"
"IA073"	"2.05180089032780250000"	"3.35"
"IA073"	"2.38365034399028730000"	"3.01"
"IA073"	"6.60461351679481990472"	"1.26"
"IA073"	"9.42533387292594092003"	"3.17"
"IA073"	"10.39255362201537832421"	"1.98"
"IA073"	"15.04249291784702547559"	"3.10"
"IA073"	"32.81262646701740189267"	"1.39"
"IA073"	"53.11614730878186979657"	"1.47"
"IA073"	"63.24969647915823552363"	"1.88"
"IA073"	"79.09348441926345626170"	"1.34"
"IA073"	"134.78348846620801270219"	"2.89"
"IA073"	"193.27397814649939287356"	"2.58"
"IA073"	"193.69890732496964812060"	"2.42"
"IA073"	"246.19991906110886253904"	"2.22"
"IA073"	"299.34439498178874949626"	"1.42"
"IA073"	"303.34277620396600580995"	"2.09"
"IA073"	"306.04208822339133971518"	"2.34"
"IA073"	"310.07689194658033203683"	"2.06"
"IA073"	"371.15742614326183737955"	"2.32"
"IA073"	"486.70983407527316881458"	"2.19"
"IA073"	"535.20437070012140804757"	"2.40"
"IA073"	"546.80696074463779864049"	"2.47"
"IA073"	"629.76527721570214476014"	"2.55"
"IA073"	"670.19020639417239964130"	"2.01"
"IA073"	"894.54876568191015753233"	"2.27"
"IA073"	"1038.13031161473087738659"	"2.68"
"IA073"	"1559.32416025900445074782"	"2.52"
"IA073"	"2023.17280453257790289863"	"2.14"
"IA073"	"2426.30513961958721133072"	"2.76"
"IA073"	"4845.42695265074868495662"	"2.73"
"IA073"	"5553.44799676244435405745"	"2.81"
"IA073"	"7797.22379603399433358556"	"2.60"
"IA073"	"12244.13193039255362022927"	"2.65"
"IA073"	"78288.97207608255767009821"	""
"IA075"	"0.00809388911371914204"	"3.26"
"IA075"	"0.01214083367057871307"	"3.11"
"IA075"	"0.01618777822743828409"	"3.76"
"IA075"	"0.08093889113719142047"	"3.51"
"IA075"	"0.09307972480777013355"	"4.00"
"IA075"	"0.11736139214892755970"	"3.15"
"IA075"	"0.16997167138810198300"	"3.79"
"IA075"	"0.20639417239983812222"	"3.69"
"IA075"	"0.34399028733306353703"	"0.51"
"IA075"	"0.81343585592877377580"	"3.90"
"IA075"	"16.07041683528935653304"	"2.47"
"IA075"	"32.52934034803723176523"	"1.24"
"IA075"	"49.24322136786726020724"	"2.87"
"IA075"	"53.20113314447592066375"	"3.09"
"IA075"	"61.42857142857142872785"	"2.73"
"IA075"	"80.18615944961553997039"	"2.58"
"IA075"	"86.07851072440307575567"	"2.51"
"IA075"	"87.18737353298259802867"	"2.98"
"IA075"	"88.52286523674625640688"	"2.62"
"IA075"	"135.44718737353298248435"	"1.78"
"IA075"	"148.68878996357749903368"	"2.26"
"IA075"	"165.28530959125859974403"	"2.00"
"IA075"	"351.84135977337110499324"	"3.24"
"IA075"	"377.89154188587616339301"	"3.20"
