"round_soy_yield14"	"soy_yield14_ha"
"3.75"	"50974.09146094698502295406"
"3.76"	"69316.40226628895183796023"
"3.77"	"29740.69202751922298439891"
"3.78"	"75752.82881424524483954613"
"3.79"	"40915.01821125050586811893"
"3.80"	"18194.41926345609065277583"
"3.81"	"9480.41278834479967510456"
"3.82"	"46181.15742614326183582563"
"3.83"	"24627.46661270740590607468"
"3.84"	"13111.28692836908134436599"
"3.85"	"76020.75677863213273644217"
"3.86"	"38139.54674220963172863118"
"3.87"	"31678.75758802104410941280"
"3.88"	"6677.69324160259004517912"
"3.89"	"35928.19101578308377060654"
"3.90"	"37610.54633751517604219723"
"3.91"	"11439.00445163901254516563"
"3.92"	"21637.32901659247268550648"
"3.93"	"41765.44314042897612236296"
"3.94"	"40468.25981384055038575581"
"3.95"	"26678.91137191420477558423"
"3.96"	"14429.04492108458114235410"
"3.97"	"20000.98745447187373180064"
"3.98"	"34111.30311614730878170602"
"3.99"	"24880.96721974908943524882"
"4.00"	"25295.13152569809793482641"
"4.01"	"11406.72197490894374490186"
"4.02"	"18706.58033184945366169392"
"4.03"	"7472.94212869283690851957"
"4.04"	"5888.89518413597733763144"
"4.05"	"36172.33508700930797251194"
"4.06"	"26626.08660461351679420659"
"4.07"	"26276.37798462161068193961"
"4.08"	"30005.37838931606637151044"
"4.09"	"10411.41643059490085077378"
"4.10"	"3743.36301092675030300613"
"4.11"	"10331.88587616349656143562"
"4.12"	"52365.83569405099150225519"
"4.13"	"8538.54714690408741570061"
"4.14"	"9509.22298664508296419738"
"4.15"	"6226.77053824362606180521"
"4.16"	"7948.04937272359368574554"
"4.17"	"20414.98583569405099305557"
"4.18"	"8415.26912181303116090739"
"4.19"	"13623.60987454471873437155"
"4.20"	"10739.11776608660461348184"
"4.21"	"13108.42978551193848472472"
"4.22"	"24184.92917847025495514855"
"4.23"	"13719.87859166329421467235"
"4.24"	"12432.38365034399028793547"
"4.25"	"2448.31647106434641758989"
"4.26"	"6712.77215702144880732726"
"4.27"	"560.56657223796033956900"
"4.28"	"483.28611898016997176385"
"4.29"	"5270.36422501011736364114"
"4.30"	"19350.76082557668960035272"
"4.31"	"12672.39174423310400262049"
"4.32"	"4333.99028733306353705504"
"4.33"	"2141.23836503439902883498"
"4.34"	"3736.98502630513961943735"
"4.35"	"1681.71590449210845837316"
"4.36"	"1211.29097531363820335124"
"4.37"	"3569.30797248077701314100"
"4.38"	"9788.08579522460542247966"
"4.39"	"1383.32254148118170765284"
"4.40"	"58.90327802509105611081"
"4.41"	"8226.81505463375151656362"
